"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972239279610122242",2018-03-09 22:34:42,"x920644090810851328","15MamiMoore18","@i_amjuly Well for one with the flu epidemic kids aren’t allowed in the maternity ward for fear of new baby getting flush it’s really out of my control 😢☹️","Twitter for iPhone","x972235992773152768","x910998575018110976","i_amjuly",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x910998575018110976","i_amjuly","en",,,,,,,,,,,,,
"x972239266381053952",2018-03-09 22:34:39,"x127159543","CherylKoehn","RT @Arthritis_ARC: From the Arthritis Newsletter: Spring 2018. It’s cold and flu season. How can you protect yourself? Find out about some…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x260430484","Arthritis_ARC","en",,,"x972228566430531584","From the Arthritis Newsletter: Spring 2018. It’s cold and flu season. How can you protect yourself? Find out about some tried-and-true tips and tricks from #APAB member @shanonmc https://t.co/pI5UIG0i88 https://t.co/qKBia8npRs",,,,,,,,,
"x972239263222980609",2018-03-09 22:34:38,"x845002660323491841","SirRedHeart","THIS NEEDS TO SPREAD LIKE THE FLU! https://t.co/AucFVXf11U","Twitter Web Client",,,,TRUE,FALSE,1,0,,,"twitter.com/ChocolaAccount…","https://t.co/AucFVXf11U","https://twitter.com/ChocolaAccount/status/972239134415884288",,,,,,,,,,,"en","x972239134415884288","70 likes for Chocola nudes.",,,,,,,,,,,
"x972239257048961027",2018-03-09 22:34:36,"x732552029944483840","roraaaacx","@_corona01 So I can give you the flu ??😂","Twitter for iPhone","x972223365426671616","x800005690974670848","_corona01",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x800005690974670848","_corona01","en",,,,,,,,,,,,,
"x972239077503328258",2018-03-09 22:33:54,"x593813785","DonnaYoungDC","#Flu vaccine has been made using egg-based technology for 70 years. U.S. officials say its time for #pharma &amp; #biotech to get w/ the 21st century &amp; move on to new technologies.
#influenza #vaccines #CDC #NIH #FDA #BARDA https://t.co/HQlR5uplbt","Twitter Web Client",,,,TRUE,FALSE,0,0,"Flu pharma biotech influenza vaccines CDC NIH FDA BARDA",,"twitter.com/DonnaYoungDC/s…","https://t.co/HQlR5uplbt","https://twitter.com/DonnaYoungDC/status/972225718699556866",,,,,,,,,,,"en","x972225718699556866","ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies https://t.co/jxWJL4YuEN #flu #influenza #CDC #NIH #FDA #BARDA #pharma #biotech #vaccines",,,,,,,,,,,
"x972239067491442688",2018-03-09 22:33:51,"x183445756","infobendr","Flu activity drops across country as season ebbs https://t.co/axe40IKwXn","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"cidrap.umn.edu/news-perspecti…","https://t.co/axe40IKwXn","http://www.cidrap.umn.edu/news-perspective/2018/03/flu-activity-drops-across-country-season-ebbs",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972239063775358979",2018-03-09 22:33:50,"x75965406","indiepeg","RT @ron_fournier: It left 50 million people dead and it could happen again. The forces behind the 1918 flu echo today.  https://t.co/8ikuKZ…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x14268812","ron_fournier","en",,,"x972231761513058305","It left 50 million people dead and it could happen again. The forces behind the 1918 flu echo today.  https://t.co/8ikuKZma51",,,,,,,,,
"x972239053390319616",2018-03-09 22:33:48,"x380747062","SusanDadamo","RT @DailyMail: Missouri farm home to 20,000 turkeys is placed under quarantine as bird flu is detected on its premises https://t.co/HbKTyuA…","Twitter Web Client",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x380285402","DailyMail","en",,,"x972211190083522561","Missouri farm home to 20,000 turkeys is placed under quarantine as bird flu is detected on its premises https://t.co/HbKTyuA74M",,,,,,,,,
"x972239038122897408",2018-03-09 22:33:44,"x26817106","keprtv","119 children have now died from #flu in the U.S., but many states finally report less activity &gt;&gt; https://t.co/ZPTCyV3Bnj https://t.co/Wl7pQ0AjUC","TweetDeck",,,,FALSE,FALSE,1,1,"flu",,"bit.ly/2Df7g2C","https://t.co/ZPTCyV3Bnj","http://bit.ly/2Df7g2C","http://pbs.twimg.com/media/DX4WPqGX4AUlrWY.jpg","https://t.co/Wl7pQ0AjUC","https://twitter.com/keprtv/status/972239038122897408/photo/1","photo","http://pbs.twimg.com/media/DX4WPqGX4AUlrWY.jpg","https://t.co/Wl7pQ0AjUC","https://twitter.com/keprtv/status/972239038122897408/photo/1",,,,"en",,,,,,,,,,,,,
"x972238995848679424",2018-03-09 22:33:34,"x3005955455","Brian_Geffen","RT @kennethcdavis: Thank you @BrianLehrer @WNYC Always a pleasure to stop by and talk #history #MOREDEADLYTHAN WAR #Flu #SpanishFlu #WWI #S…","Twitter Web Client",,,,FALSE,TRUE,0,1,"history MOREDEADLYTHAN Flu SpanishFlu WWI",,,,,,,,,,,,,"x19403405 12011422 6576492","kennethcdavis BrianLehrer WNYC","en",,,"x972235390491951104","Thank you @BrianLehrer @WNYC Always a pleasure to stop by and talk #history #MOREDEADLYTHAN WAR #Flu #SpanishFlu #WWI #Suffrage https://t.co/liIfrjscVE https://t.co/R6rq7LLX49",,,,,,,,,
"x972238939993059328",2018-03-09 22:33:21,"x75965406","indiepeg","@ron_fournier My great grandpa died at 58 from complications of the 1918 flu. He left behind a wife and nine kids on Detroit's Clay Street.","Twitter for iPhone","x972231761513058305","x14268812","ron_fournier",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x14268812","ron_fournier","en",,,,,,,,,,,,,
"x972238917368860672",2018-03-09 22:33:15,"x4664815316","bxnshy","I didn’t know what someone meant when they said they were into boys that look like they have the flu and then I saw one and was like... yeah","Twitter for iPhone",,,,FALSE,FALSE,5,2,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/7cb7440bcf83d464.json","Tempe","Tempe, AZ","city","United States","US",,,"-111.979047 -111.877237 -111.877237 -111.979047 33.3199453 33.3199453 33.465823 33.465823"
"x972238903263612928",2018-03-09 22:33:12,"x187169407","hepbb","@DocMeehan @mnt So a newborn getting pertussis or dying from influenza is a better idea. Make like a duck and quack","Twitter for iPad","x968290062688538629","x14229804","DocMeehan",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14229804 50340794","DocMeehan mnt","en",,,,,,,,,,,,,
"x972238868064825344",2018-03-09 22:33:04,"x26819424","kimatv","119 children have now died from #flu in the U.S., but many states finally report less activity &gt;&gt; https://t.co/ZNwiT3ug1F https://t.co/8aj9P7Qhzx","TweetDeck",,,,FALSE,FALSE,0,0,"flu",,"bit.ly/2FH9o8w","https://t.co/ZNwiT3ug1F","http://bit.ly/2FH9o8w","http://pbs.twimg.com/media/DX4VyjuXcAIagJi.jpg","https://t.co/8aj9P7Qhzx","https://twitter.com/kimatv/status/972238868064825344/photo/1","photo","http://pbs.twimg.com/media/DX4VyjuXcAIagJi.jpg","https://t.co/8aj9P7Qhzx","https://twitter.com/kimatv/status/972238868064825344/photo/1",,,,"en",,,,,,,,,,,,,
"x972238694559166470",2018-03-09 22:32:22,"x87525212","GoldlineCurling","RT @CurlingCanada: .@TannerHorgan is back in another game this afternoon, as @RyanHarnden19 is still battling the flu. #superfifth #getbett…","Tweetbot for iΟS",,,,FALSE,TRUE,0,6,"superfifth",,,,,,,,,,,,,"x132983131 964506713058676738 257008556","CurlingCanada TannerHorgan RyanHarnden19","en",,,"x972207613206134784",".@TannerHorgan is back in another game this afternoon, as @RyanHarnden19 is still battling the flu. #superfifth #getbettersoonRyan #Brier2018 https://t.co/lJxw9e7HyU",,,,,,,,,
"x972238685365293063",2018-03-09 22:32:20,"x3846148359","PlumRemson","New review in journal Nature: ""We further review the principal examples of the influenza, hepatitis B &amp; human papilloma virus #vaccines, all suspected to induce #autoimmunity via molecular mimicry.” https://t.co/sLCFzr5OCD #HPV #physician #pediatric #MedEd #Medstudent","Twitter Web Client",,,,FALSE,FALSE,2,2,"vaccines autoimmunity HPV physician pediatric MedEd Medstudent",,"nature.com/articles/cmi20…","https://t.co/sLCFzr5OCD","https://www.nature.com/articles/cmi2017151",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238674136985601",2018-03-09 22:32:17,"x766003634375196672","dkwilsonlab","Ever wondered what happens when you get the flu? https://t.co/81ItYQANys","Twitter for Android",,,,FALSE,FALSE,0,0,,,"sciencebreakdown.com/1/post/2018/03…","https://t.co/81ItYQANys","http://sciencebreakdown.com/1/post/2018/03/flu-season.html",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238613433012225",2018-03-09 22:32:03,"x2819770966","nooravesalainen","I’m sick of being sick 😩
I’ve already had a chest inflammation and migraine this year and now flu 😷","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238367952965632",2018-03-09 22:31:04,"x17625560","POPSUGARMoms","You're not out of the woods just because you already had the flu. https://t.co/EUlTdvhkUL","OnSugar.com",,,,FALSE,FALSE,0,0,,,"popsugar.com/moms/Can-You-G…","https://t.co/EUlTdvhkUL","https://www.popsugar.com/moms/Can-You-Get-Flu-Twice-One-Season-44580600?utm_medium=twitter&utm_source=post&utm_campaign=moms",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238329143025664",2018-03-09 22:30:55,"x36396462","wright1000","RT @JohnLorinc: Spanish flu: the virus that changed the world https://t.co/lFk6LPdz49","Twitter for iPhone",,,,FALSE,TRUE,0,0,,,"fb.me/1Fdtc67ZL","https://t.co/lFk6LPdz49","https://fb.me/1Fdtc67ZL",,,,,,,,,"x79438625","JohnLorinc","en",,,"x972185187143610373","Spanish flu: the virus that changed the world https://t.co/lFk6LPdz49",,,,,,,,,
"x972238257202388992",2018-03-09 22:30:38,"x1486275512","B2C_News","Doctor Blowing Whistle On Flu Shot Saying ‘It’s Designed To Spread Cancer’ Is False https://t.co/zWND8ezAkb","Google",,,,FALSE,FALSE,0,0,,,"goo.gl/fb/qQTL2H","https://t.co/zWND8ezAkb","https://goo.gl/fb/qQTL2H",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238248536887296",2018-03-09 22:30:36,"x34713186","mvmc","@Maricopahealth has released their weekly influenza update: https://t.co/1uTcpf3zbQ","Sprout Social",,"x29816986","Maricopahealth",FALSE,FALSE,0,0,,,"bit.ly/2HjY9A3","https://t.co/1uTcpf3zbQ","http://bit.ly/2HjY9A3",,,,,,,,,"x29816986","Maricopahealth","en",,,,,,,,,,,,,
"x972238196837896192",2018-03-09 22:30:24,"x50475949","vsgraves","@destineybleu Ah you have the flu, I didn't know. If it''s been lessthan 48 hours, the doctor has this medicine they give you to fight the flu. I took it 2 years ago Destiney and felt better the next day, jut forgotthe name...sorry. Feel better.","Twitter Web Client","x971847055759966208","x21531128","destineybleu",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x21531128","destineybleu","en",,,,,,,,,,,,,
"x972238122669899776",2018-03-09 22:30:06,"x2291691750","MSEmergencyPrep","Influenza Surveillance Report for 2018, Week 09 https://t.co/iDEO2Z6QSI","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QKQfVv","https://t.co/iDEO2Z6QSI","http://dlvr.it/QKQfVv",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238119893286913",2018-03-09 22:30:05,"x2291691750","MSEmergencyPrep","Influenza Surveillance Report for 2018, Week 09 https://t.co/c136lMYe7M","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QKQfRl","https://t.co/c136lMYe7M","http://dlvr.it/QKQfRl",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972238111018233859",2018-03-09 22:30:03,"x424711422","LotusOak","RT @LotusOak: Nurse Warns of ""Biogenics [Biologics]"" &amp; Forced #Flu Shots Happening in US Hospitals

https://t.co/DbQIcMmAFj https://t.co/br…","LotusOak",,,,FALSE,TRUE,0,2,"Flu",,"youtu.be/7XqRxsvNc7Y","https://t.co/DbQIcMmAFj","https://youtu.be/7XqRxsvNc7Y",,,,,,,,,"x424711422","LotusOak","en",,,"x972052013449084928","Nurse Warns of ""Biogenics [Biologics]"" &amp; Forced #Flu Shots Happening in US Hospitals

https://t.co/DbQIcMmAFj https://t.co/brm1ZHJWrB",,,,,,,,,
"x972238108107378688",2018-03-09 22:30:02,"x880891430188847104","Meganrosswv","RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…","Twitter for iPhone",,,,FALSE,TRUE,0,4,"flu",,,,,,,,,,,,,"x1271257644 107221826","CarrieHodousek DrGuptaMD","en",,,"x972175590638936065","WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This map from the @CDCgov shows influenza activity levels in the U.S. this week.

STORY HERE: https://t.co/BJgSgt2033 https://t.co/7Lc2hzno4Q",,,,,,,,,
"x972238098959495168",2018-03-09 22:30:00,"x916818025025802240","SpanishFlu100","There was a ""call-to-arms"" for nurses at the outbreak of the second wave of the flu (fall 1918), in which young women were called upon to fulfill their ""natural"" roles as caregivers #spanishflu100 #SheHeroes #internationalwomensday https://t.co/M2ohn1qp4G","Twitter Ads Composer",,,,FALSE,FALSE,1,0,"spanishflu100 SheHeroes internationalwomensday",,,,,"http://pbs.twimg.com/media/DXzK-W7VoAA6ouE.jpg","https://t.co/M2ohn1qp4G","https://twitter.com/SpanishFlu100/status/972238098959495168/photo/1","photo","http://pbs.twimg.com/media/DXzK-W7VoAA6ouE.jpg","https://t.co/M2ohn1qp4G","https://twitter.com/SpanishFlu100/status/972238098959495168/photo/1",,,,"en",,,,,,,,,,,,,
"x972237991899955202",2018-03-09 22:29:35,"x39315654","amazingamy73","RT @wyffnews4: Friends gather to pray for Upstate teen fighting for her life from flu complications https://t.co/QpQqkViD97 https://t.co/mt…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,"bit.ly/2Fr8a2d","https://t.co/QpQqkViD97","http://bit.ly/2Fr8a2d",,,,,,,,,"x25998954","wyffnews4","en",,,"x972236839091351552","Friends gather to pray for Upstate teen fighting for her life from flu complications https://t.co/QpQqkViD97 https://t.co/mtrsy1agzN",,,,,,,,,
"x972237974116159489",2018-03-09 22:29:30,"x521916012","lucky_beto","This flu ain’t no joke :/","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/97e336e1e3ed9e1e.json","Inglewood","Inglewood, CA","city","United States","US",,,"-118.378887 -118.3134177 -118.3134177 -118.378887 33.9253169 33.9253169 33.9819502 33.9819502"
"x972237900988473344",2018-03-09 22:29:13,"x242921623","heroesofmine","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…","Twitter for Android",,,,FALSE,TRUE,0,20,"influenza FightFlu Janssen",,,,,,,,,,,,,"x2474345197","JanssenGlobal","en",,,"x972120580110643200","There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to develop treatment options for #flu: https://t.co/cKwflKlP7S",,,,,,,,,
"x972237884160843776",2018-03-09 22:29:09,"x803391058411331584","GillesTestart","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter Web Client",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972237875508121600",2018-03-09 22:29:07,"x2703173332","Ohdatsbj","My Dawg Got The Flu😩 No Kickit For Me This Weekend","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972237856491044874",2018-03-09 22:29:02,"x72953001","SSHobbs","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for Android",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972237818205556738",2018-03-09 22:28:53,"x2284614762","RitchieJodi","Missouri turkey farm quarantined after bird flu detected https://t.co/n5JnPzFFvX via @MailOnline","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"dailym.ai/2G9URjO","https://t.co/n5JnPzFFvX","http://dailym.ai/2G9URjO",,,,,,,,,"x15438913","MailOnline","en",,,,,,,,,,,,,
"x972237770654498816",2018-03-09 22:28:42,"x835178466","GD741421519","@projectrook What's really insane is we allow these people to give us chemicals for medicine when medicine grows from the ground, and is all natural, as long as you eat right your immune system will always block the flu, but if you poison yourself you break down your immune system...","Twitter for Android","x833034553170202625","x113784430","projectrook",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x113784430","projectrook","en",,,,,,,,,,,,,
"x972237670947721216",2018-03-09 22:28:18,"x140299793","tashinaw","if this is the flu, im gonna be so angry","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972237535744348160",2018-03-09 22:27:46,"x11663982","JamieLynnODell","Which should I watch while battling a flu?  First vote wins bc I’m not waiting around for this poll to end. I’ve seen neither.","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972237465804304384",2018-03-09 22:27:29,"x215340149","jonotter","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…","Twitter Web Client",,,,FALSE,TRUE,0,21,"FluView",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972230736936886272","Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still seeing a lot of #flu activity:  https://t.co/c7xNOnxJAE https://t.co/Btp38cjuNs",,,,,,,,,
"x972237432639840257",2018-03-09 22:27:21,"x785449001352966144","Motleyson","RT @Ragnarly: A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful w…","Twitter for Android",,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,"x2375800382","Ragnarly","en",,,"x972199711259090944","A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful words",,,,,,,,,
"x972237318219272192",2018-03-09 22:26:54,"x747325674109558785","Vinnieisntreal","I postmated Five Guys and I was so excited but literally it tastes like a nothingless mush like is that a flu symptom why can’t I taste now help","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json","Pittsburgh","Pittsburgh, PA","city","United States","US",,,"-80.095586 -79.8657933 -79.8657933 -80.095586 40.3615796 40.3615796 40.501198 40.501198"
"x972237185146589184",2018-03-09 22:26:22,"x23058794","witchey1964","@REALStaceyDash You ha e it again? You need to get a new toothbrush when you feel better.  You can get the flu back from your old toothbrush.
Feel better soon!","Twitter for Android","x972224717137612800","x63291287","REALStaceyDash",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x63291287","REALStaceyDash","en",,,,,,,,,,,,,
"x972237164825206784",2018-03-09 22:26:18,"x93916509","rumrunners719","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for iPhone",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972236961988730882",2018-03-09 22:25:29,"x4150529499","KennethWalsh20","RT @JOEdotie: Members of the general public have been warned against touching dead or sick birds https://t.co/YvRoVkkPSl","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,"bit.ly/2FwzkAz","https://t.co/YvRoVkkPSl","http://bit.ly/2FwzkAz",,,,,,,,,"x132123068","JOEdotie","en",,,"x972236337683292161","Members of the general public have been warned against touching dead or sick birds https://t.co/YvRoVkkPSl",,,,,,,,,
"x972236839091351552",2018-03-09 22:25:00,"x25998954","wyffnews4","Friends gather to pray for Upstate teen fighting for her life from flu complications https://t.co/QpQqkViD97 https://t.co/mtrsy1agzN","trueAnthem",,,,FALSE,FALSE,0,2,,,"bit.ly/2Fr8a2d","https://t.co/QpQqkViD97","http://bit.ly/2Fr8a2d","http://pbs.twimg.com/media/DX4UQG_W0AASvfS.jpg","https://t.co/mtrsy1agzN","https://twitter.com/wyffnews4/status/972236839091351552/photo/1","photo","http://pbs.twimg.com/media/DX4UQG_W0AASvfS.jpg","https://t.co/mtrsy1agzN","https://twitter.com/wyffnews4/status/972236839091351552/photo/1",,,,"en",,,,,,,,,,,,,
"x972236740999155712",2018-03-09 22:24:36,"x2848949140","nardwein","@washingtonpost Uh it's to protect the elderly from dying from her flu. She should work at Wal-Mart if she only thinks of herself.","Twitter for Android","x972234471440297985","x2467791","washingtonpost",FALSE,FALSE,10,0,,,,,,,,,,,,,,"x2467791","washingtonpost","en",,,,,"https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json","Virginia","Virginia, USA","admin","United States","US",,,"-83.67529 -75.16644 -75.16644 -83.67529 36.540739 36.540739 39.466012 39.466012"
"x972236677572853761",2018-03-09 22:24:21,"x84204527","mosinu","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter Web Client",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972236606663884800",2018-03-09 22:24:04,"x405266004","eco_stuff","How to Treat the Flu: 11 Things Doctors Really Do https://t.co/5bsZi52MCe #green #eco #news","dlvr.it",,,,FALSE,FALSE,0,0,"green eco news",,"dlvr.it/QKQdGJ","https://t.co/5bsZi52MCe","http://dlvr.it/QKQdGJ",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972236520991027200",2018-03-09 22:23:44,"x807145591528628224","bunnymerlin69","The yr I had the flu.","Twitter for iPad",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972236446865199104",2018-03-09 22:23:26,"x119748934","CanonLuv","@washingtonpost If one chooses to work in a NURSING HOME filled with frail elderly patients one must follow rules, including take all precautions against transmitting diseases .... like FLU which could wipe out a nursing home.  She/He should look for other work that doesn’t risk killing people.","Twitter for iPhone","x972234471440297985","x2467791","washingtonpost",FALSE,FALSE,5,0,,,,,,,,,,,,,,"x2467791","washingtonpost","en",,,,,"https://api.twitter.com/1.1/geo/id/f41119110f48e9f1.json","Kure Beach","Kure Beach, NC","city","United States","US",,,"-77.9169571 -77.898673 -77.898673 -77.9169571 33.97146 33.97146 34.015555 34.015555"
"x972236391231967235",2018-03-09 22:23:13,"x14679747","vipphoto","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter Lite",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972236371745280001",2018-03-09 22:23:08,"x765176557203820544","klmbrb","RT @nurseegan: Flu update Friday-CDC says the number of people sick with flu is ⬇️.  However, the CDC reminds us that we're still in flu se…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x761669041404669952","nurseegan","en",,,"x972222256792432640","Flu update Friday-CDC says the number of people sick with flu is ⬇️.  However, the CDC reminds us that we're still in flu season and to exercise caution. Frequent hand-washing and hand-sanitizing continue to be critical steps in stopping the spread of flu. @MilfordSchools",,,,,,,,,
"x972236363926876160",2018-03-09 22:23:07,"x699863756650606592","CoryGFunkEra","@Fact is flu season the horniest season of all?","Twitter Web Client","x972226045687615489","x2425231","Fact",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2425231","Fact","en",,,,,,,,,,,,,
"x972236337683292161",2018-03-09 22:23:00,"x132123068","JOEdotie","Members of the general public have been warned against touching dead or sick birds https://t.co/YvRoVkkPSl","Buffer",,,,FALSE,FALSE,1,2,,,"bit.ly/2FwzkAz","https://t.co/YvRoVkkPSl","http://bit.ly/2FwzkAz",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972236241671524353",2018-03-09 22:22:37,"x2808247852","ViagrashandExli","Thousands of end are occurring on a year in and year out intention since indefinite viral infective infection climate change challenges and opportunities for global health. Any of the viral malady occurring are hydrophobia, avian flu, RETROVIRUS-one, rubeola,...","Irene Sh55555",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972236198621069313",2018-03-09 22:22:27,"x828326821556924416","capetrov","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter Lite",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972236149115834369",2018-03-09 22:22:15,"x2745013273","DunnvilleVets","It has now been confirmed that Canine Influenza has been diagnosed in the Grimsby area.  Here is the latest... https://t.co/FcNKNrKtZI","Facebook",,,,FALSE,FALSE,1,2,,,"fb.me/9aKWtNYJ7","https://t.co/FcNKNrKtZI","https://fb.me/9aKWtNYJ7",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972236024880414720",2018-03-09 22:21:46,"x2909308723","terroshealth","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…","Twitter Web Client",,,,FALSE,TRUE,0,21,"FluView",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x972230736936886272","Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still seeing a lot of #flu activity:  https://t.co/c7xNOnxJAE https://t.co/Btp38cjuNs",,,,,,,,,
